"customer_id","age","gender","subscription_type","watch_hours","last_login_days","region","device","monthly_fees","churned","payment_method","number_of_profiles","avg_watch_time_per_day","favorite_genre"
"d13f6fc0-7d6e-4dce-9798-93a1c6162887",51,"Other","Standard","1.14",55,"Asia","Laptop","13.99",1,"Crypto",1,"0.02","Drama"
"00108bd6-c0ee-42f0-8809-e5be2b6cd12a",25,"Male","Premium","0.98",30,"North America","Mobile","17.99",1,"Crypto",1,"0.03","Horror"
"5254de27-f444-44d4-bc79-08efebefaa4b",30,"Male","Standard","1.65",58,"Europe","Mobile","13.99",1,"Crypto",5,"0.03","Horror"
"ddb275d9-4e72-4fa7-8ce6-d3d458a81cf3",67,"Female","Standard","0.28",51,"Asia","Laptop","13.99",1,"Gift Card",1,"0.01","Drama"
"6e118d2b-80ba-4226-8a1a-cdacad3f4448",27,"Female","Basic","0.67",22,"Africa","Mobile","8.99",1,"Crypto",2,"0.03","Drama"
"ca6c9e3c-8993-450d-b1fb-49cc7afd440e",18,"Female","Premium","4.94",39,"South America","Mobile","17.99",1,"Crypto",5,"0.12","Horror"
"aef0ea56-6758-44c7-88b6-32d7ca0556ca",51,"Female","Premium","1.46",35,"Oceania","Tablet","17.99",1,"PayPal",3,"0.04","Action"
"fb963246-a793-4d70-a015-0402e3173f5a",36,"Female","Standard","2.59",36,"North America","Desktop","13.99",1,"Debit Card",2,"0.07","Comedy"
"bfbe5804-1dc1-452b-b92b-a483c5eeb76b",67,"Other","Premium","2.51",25,"Africa","Tablet","17.99",1,"Credit Card",3,"0.1","Romance"
"fcd90302-e7f6-4679-ac49-cffe71a7ee46",54,"Other","Premium","3.66",40,"Oceania","TV","17.99",1,"Gift Card",1,"0.09","Documentary"
"b3b8b32a-3b18-4ef3-86ff-424d50eef43f",68,"Female","Standard","3.06",59,"Europe","Desktop","13.99",1,"Gift Card",5,"0.05","Documentary"
"ee0c0189-40a6-4894-a64a-5c23b3f6b5a2",48,"Male","Standard","1.93",50,"Asia","TV","13.99",1,"Gift Card",4,"0.04","Drama"
"b5c5a9ff-0db7-466e-b0cd-e2948bd83e94",54,"Male","Basic","2.54",52,"Europe","Laptop","8.99",1,"PayPal",4,"0.05","Romance"
"dc518d2a-a7f9-4120-8407-01ccb6efe5cb",47,"Male","Premium","2.11",58,"Oceania","Tablet","17.99",1,"Gift Card",2,"0.04","Horror"
"ee70356f-8d7b-4674-bdc8-ee84bf93e296",45,"Female","Premium","3.91",44,"Africa","Desktop","17.99",1,"Credit Card",3,"0.09","Comedy"
"f1bf566a-dde7-4e4f-8895-4e30277b67fe",36,"Other","Basic","1.82",55,"Europe","Laptop","8.99",1,"PayPal",2,"0.03","Sci-Fi"
"08141b17-2f86-464f-ac79-eac660142aab",58,"Male","Standard","4.83",49,"Asia","TV","13.99",1,"PayPal",4,"0.1","Documentary"
"1560ad96-084e-4aee-9acd-5e46ee8105e4",65,"Female","Basic","4.09",18,"Europe","Mobile","8.99",1,"Credit Card",2,"0.22","Drama"
"c0d31bac-2ab7-4f02-a3b0-d9b5a0e1c03d",68,"Male","Basic","3.01",27,"Africa","Tablet","8.99",1,"Crypto",3,"0.11","Drama"
"8196f9c1-0f8f-4a56-9eb3-baa2012b65d4",28,"Male","Premium","4.49",50,"Oceania","Desktop","17.99",1,"Crypto",4,"0.09","Drama"
"92c683ff-034e-4bdd-8c27-d196a4676bed",25,"Female","Premium","4.05",34,"Asia","Desktop","17.99",1,"Gift Card",2,"0.12","Documentary"
"693f8ac0-ef10-4a05-9f43-07e089edab75",51,"Other","Standard","4.98",28,"South America","Tablet","13.99",1,"Gift Card",5,"0.17","Sci-Fi"
"f376f532-f75b-4c60-b56e-08527a7facca",23,"Male","Standard","0.29",58,"Europe","Desktop","13.99",1,"Gift Card",2,"0","Documentary"
"5b5ea547-92ab-40fa-8576-69d92d37557b",23,"Other","Basic","0.03",60,"North America","TV","8.99",1,"PayPal",1,"0","Comedy"
"910ccab4-1c1a-4591-94c7-8399939f3480",58,"Female","Premium","3.44",17,"Europe","Laptop","17.99",1,"Crypto",3,"0.19","Comedy"
"6e99dfd5-3046-4724-8933-41ed69d81932",57,"Male","Basic","0.06",39,"North America","TV","8.99",1,"Crypto",4,"0","Sci-Fi"
"97bb6237-30a3-4795-b9dd-036113d4b3b3",26,"Female","Premium","0.97",49,"South America","Mobile","17.99",1,"PayPal",1,"0.02","Action"
"efba9209-3221-4892-8d96-23146aef4424",37,"Male","Basic","3.05",15,"South America","Tablet","8.99",1,"Gift Card",3,"0.19","Sci-Fi"
"8eb5037d-cf60-465e-a7b6-fc940311b87b",63,"Other","Standard","0.83",41,"Asia","Mobile","13.99",1,"Gift Card",2,"0.02","Comedy"
"0a8bc259-eb14-4cdf-8add-0d96ac8f1646",18,"Other","Premium","2.19",24,"Africa","Mobile","17.99",1,"Crypto",1,"0.09","Documentary"
"07bb46a2-c255-4133-8fec-c0b3ac944990",25,"Female","Premium","0.27",60,"North America","Tablet","17.99",1,"Gift Card",1,"0","Drama"
"a673ecc2-3f9e-49c8-a8a0-33518170fc75",26,"Other","Basic","0.75",59,"North America","Tablet","8.99",1,"Crypto",2,"0.01","Horror"
"e4c0bdd0-8887-4794-83d0-90bcf550e7f8",25,"Male","Standard","4.45",41,"North America","TV","13.99",1,"Gift Card",2,"0.11","Documentary"
"f6271f82-73c1-4c68-94f0-00a8c7ee3ec1",33,"Female","Basic","0.6",41,"South America","Tablet","8.99",1,"Debit Card",3,"0.01","Documentary"
"fbdfea76-1ced-4cf1-96dd-6c38e159ddbb",48,"Other","Premium","1.67",14,"Asia","Laptop","17.99",1,"Gift Card",3,"0.11","Sci-Fi"
"c95f2368-372e-46c4-9f3d-1c82a301fd78",21,"Other","Basic","0.15",48,"Asia","Mobile","8.99",1,"Credit Card",4,"0","Action"
"4fd24bc2-10ac-4a18-96cd-1f062ba5024c",20,"Male","Standard","2.89",13,"South America","Desktop","13.99",1,"Debit Card",2,"0.21","Sci-Fi"
"81f9ef23-4a14-44ac-9c0d-8322b1588958",44,"Female","Basic","0.65",59,"Africa","TV","8.99",1,"PayPal",4,"0.01","Horror"
"fd89085e-0ec9-40aa-8b8b-b72b7ca501da",29,"Other","Premium","4.19",54,"South America","Desktop","17.99",1,"Credit Card",1,"0.08","Sci-Fi"
"eb8761bc-db4a-4e20-951a-e00522afcb18",50,"Other","Premium","2.77",49,"South America","Mobile","17.99",1,"Debit Card",4,"0.06","Drama"
"c7d025b0-f633-4505-8793-1401f9c0f412",49,"Other","Basic","3.07",44,"South America","Tablet","8.99",1,"Crypto",1,"0.07","Romance"
"94f9f356-3b73-4a86-95d0-d27829bd0717",23,"Other","Premium","1.43",30,"Europe","TV","17.99",1,"Gift Card",5,"0.05","Sci-Fi"
"a1e0529c-84b2-4403-b3c1-6c64aa9e23cc",21,"Male","Basic","0.92",57,"Africa","Laptop","8.99",1,"Crypto",2,"0.02","Action"
"2e278144-386b-48ff-9777-dbe15a249e13",44,"Male","Standard","2",40,"Oceania","Laptop","13.99",1,"Gift Card",1,"0.05","Action"
"5675244b-3663-4d14-9b6b-b076128889a5",57,"Female","Basic","0.95",58,"Asia","TV","8.99",1,"Credit Card",5,"0.02","Comedy"
"d3911e59-4ea8-4fa9-aeef-5bfb155c103b",63,"Male","Premium","0.3",56,"Oceania","Mobile","17.99",1,"Crypto",3,"0.01","Horror"
"8c796d6a-ee93-4640-b9a9-7556b5a1a07d",57,"Female","Premium","0.66",59,"Oceania","Tablet","17.99",1,"PayPal",5,"0.01","Comedy"
"eab99641-f7e9-4cba-a913-e1880044e640",22,"Female","Standard","0.48",24,"North America","Desktop","13.99",1,"Gift Card",2,"0.02","Romance"
"aad6f51a-1c6f-46b7-aa7b-768352ed8d1c",57,"Other","Basic","2.08",14,"North America","Mobile","8.99",1,"Credit Card",5,"0.14","Action"
"a7cc0271-0b4c-4da5-869b-7b59ce57d0bd",54,"Other","Standard","3.22",12,"Africa","Laptop","13.99",1,"Credit Card",1,"0.25","Drama"
"9d8871fd-6726-4bdd-b846-4a19c7d197bc",18,"Male","Standard","1.68",19,"South America","Laptop","13.99",1,"Crypto",4,"0.08","Sci-Fi"
"efb1d2d1-e437-4a9d-a0e4-6b1da652541e",47,"Female","Premium","3.51",50,"Oceania","Mobile","17.99",1,"Crypto",1,"0.07","Romance"
"ebd6f9c6-f04e-402a-b3b5-e35e3d1752ca",29,"Female","Basic","0.39",45,"Africa","TV","8.99",1,"Debit Card",5,"0.01","Comedy"
"5bde9c98-533b-4ba8-8d0d-aed2782d2684",30,"Other","Basic","0.28",56,"Africa","Mobile","8.99",1,"PayPal",2,"0","Horror"
"5bb7086d-a632-48c5-9b57-a2ff4dc934f8",24,"Male","Basic","3.55",59,"Asia","Laptop","8.99",1,"PayPal",3,"0.06","Drama"
"fcd98704-3381-4da8-a9d0-85206456ca0b",22,"Female","Premium","1.03",44,"Africa","TV","17.99",1,"Debit Card",2,"0.02","Drama"
"03473cbb-116f-4f83-86c0-50d5889eff11",62,"Female","Basic","3.62",34,"Africa","Mobile","8.99",1,"PayPal",3,"0.1","Drama"
"1cec8e1a-078f-4340-ba27-a583a615df39",56,"Female","Basic","2.54",39,"North America","Desktop","8.99",1,"PayPal",5,"0.06","Sci-Fi"
"33fa6e25-f271-47d9-8a29-de91bc1af0d5",38,"Male","Standard","2.76",30,"North America","Desktop","13.99",1,"Gift Card",4,"0.09","Drama"
"8388cf02-9398-4b74-b67b-56d7a074612e",39,"Other","Basic","2.52",52,"Oceania","Desktop","8.99",1,"PayPal",2,"0.05","Romance"
"1a594ae9-af38-4c31-a00b-a1cf439139bc",43,"Male","Basic","1.18",31,"Asia","Desktop","8.99",1,"Debit Card",1,"0.04","Action"
"ea9dd8be-c392-42e1-8ccc-ace56b211966",47,"Male","Basic","0.83",42,"North America","TV","8.99",1,"Credit Card",2,"0.02","Horror"
"6b31ebd3-0df5-4c2f-a137-a81d2c18e90a",32,"Female","Standard","1.7",45,"Africa","Mobile","13.99",1,"Gift Card",5,"0.04","Comedy"
"984f7f4a-0e12-47d7-8f25-00433e9a81ab",29,"Female","Standard","0.24",23,"Oceania","TV","13.99",1,"Credit Card",2,"0.01","Documentary"
"b2976ddf-b2bb-4870-8fcf-2377c119d2cd",66,"Other","Premium","1.4",23,"Asia","Laptop","17.99",1,"Gift Card",2,"0.06","Documentary"
"4b4e57f2-0dce-4598-885f-71fa5662cf0e",24,"Other","Basic","3.05",54,"Oceania","Desktop","8.99",1,"Gift Card",3,"0.06","Drama"
"7e4e462c-f211-4671-b964-ee732464853e",67,"Female","Basic","3.68",34,"North America","Tablet","8.99",1,"PayPal",1,"0.11","Sci-Fi"
"1df5b1e8-8112-471d-80aa-74af1982324f",57,"Female","Basic","1.24",52,"Europe","Desktop","8.99",1,"Credit Card",4,"0.02","Sci-Fi"
"eb295874-e3cf-4c03-8fcc-0d20f7002487",31,"Male","Basic","1.04",46,"South America","TV","8.99",1,"PayPal",1,"0.02","Romance"
"d6b8270f-7185-40df-9965-535dc995fafb",69,"Other","Premium","3.66",53,"Oceania","TV","17.99",1,"Crypto",4,"0.07","Sci-Fi"
"ca45e25e-8bdd-4799-8c0c-2eccdcb6bbf2",68,"Female","Standard","2.58",37,"South America","Tablet","13.99",1,"Debit Card",3,"0.07","Sci-Fi"
"bb097e87-3e4e-40ad-b791-cd342f7ad67b",56,"Female","Basic","2.15",12,"South America","Laptop","8.99",1,"PayPal",5,"0.17","Drama"
"6dde2c86-7593-4d49-aee0-38ae33b01060",69,"Male","Standard","4.86",27,"North America","Desktop","13.99",1,"Gift Card",3,"0.17","Horror"
"ea172916-31b9-429f-b590-a746507bb20e",28,"Male","Premium","2.01",35,"Europe","Tablet","17.99",1,"Gift Card",2,"0.06","Documentary"
"eb0149c4-6c4f-4467-92f1-32a3745766f7",69,"Other","Basic","3.12",47,"South America","Mobile","8.99",1,"Crypto",3,"0.07","Documentary"
"0066a45e-d10f-4519-9e4a-15e32388ad00",60,"Female","Standard","1.85",28,"Africa","Mobile","13.99",1,"PayPal",3,"0.06","Comedy"
"41750832-10d6-4ce6-ae6c-494a1d849b0a",33,"Female","Standard","1.32",36,"South America","Laptop","13.99",1,"Crypto",1,"0.04","Drama"
"a952d34f-2ec1-4daf-9ee0-9c06351caa91",28,"Female","Basic","2.66",55,"Africa","Laptop","8.99",1,"Crypto",5,"0.05","Action"
"8f38ef25-91a6-42e2-947f-9d9d094a2d0d",54,"Other","Basic","1.07",59,"Europe","TV","8.99",1,"Credit Card",1,"0.02","Documentary"
"03e076ee-865e-440a-bf29-41053d4f0b3b",59,"Male","Premium","4.9",56,"Oceania","Laptop","17.99",1,"Crypto",4,"0.09","Documentary"
"37cfcd56-9185-4c3d-8049-8ac6b15e6cbb",64,"Female","Basic","3.98",58,"Oceania","Laptop","8.99",1,"PayPal",5,"0.07","Sci-Fi"
"5c619083-1760-4a87-a00a-3ca15ffccf0c",21,"Male","Premium","1.83",21,"North America","TV","17.99",1,"Gift Card",1,"0.08","Comedy"
"4d396fff-770c-4879-ab7d-562cd5347d99",31,"Other","Standard","3.9",33,"Oceania","Laptop","13.99",1,"Debit Card",3,"0.11","Action"
"e9c0e33c-d11c-49fe-8c0a-7cd7c19bccb6",20,"Female","Basic","1.27",46,"Asia","Desktop","8.99",1,"PayPal",1,"0.03","Horror"
"6ef75419-014d-484f-b0b5-ad892dc6355a",18,"Male","Basic","3.11",48,"Europe","TV","8.99",1,"Credit Card",2,"0.06","Sci-Fi"
"3e5ca0e8-0ee4-442c-a7d5-42e317f42e32",28,"Female","Standard","0.61",59,"Africa","Laptop","13.99",1,"Gift Card",5,"0.01","Romance"
"1ef03e82-e34c-4c29-b256-b321b3a5ce99",62,"Male","Premium","0.99",43,"Asia","Mobile","17.99",1,"Debit Card",5,"0.02","Documentary"
"900d8e75-3067-4dfb-8193-9f2a21e0678e",57,"Female","Basic","2.86",49,"Europe","Desktop","8.99",1,"Debit Card",2,"0.06","Documentary"
"eb0d1e13-35b7-472c-a39c-c5211ebb80e4",45,"Male","Basic","4.22",18,"Africa","Desktop","8.99",1,"Crypto",3,"0.22","Sci-Fi"
"1b49ab1b-80c6-48a5-8fa2-99155b0d743d",20,"Male","Basic","1.4",51,"South America","TV","8.99",1,"Gift Card",4,"0.03","Comedy"
"84e37d64-6055-4386-ba92-21d96a511b3b",62,"Other","Standard","4.16",29,"Europe","Desktop","13.99",1,"PayPal",3,"0.14","Sci-Fi"
"2b7bf795-ccef-4bca-93a6-d00318b73c50",38,"Female","Standard","0.9",35,"North America","Desktop","13.99",1,"PayPal",2,"0.03","Sci-Fi"
"18a5612d-f555-46c6-ad9a-ec247c068c0e",39,"Other","Premium","4",32,"South America","Mobile","17.99",1,"Debit Card",2,"0.12","Horror"
"cc8ec647-33c7-46cf-af2b-141363c9314f",19,"Male","Basic","2.79",33,"Oceania","Tablet","8.99",1,"PayPal",4,"0.08","Sci-Fi"
"b6a5e8ca-ccd7-4fca-a1d3-949bffc746cf",18,"Other","Basic","2.13",20,"Oceania","Laptop","8.99",1,"Credit Card",1,"0.1","Sci-Fi"
"9084d77f-70c5-4e36-91f5-57f8f36c20c7",42,"Male","Premium","3.49",55,"Oceania","Tablet","17.99",1,"Gift Card",4,"0.06","Horror"
"75213958-6f81-4fc1-a446-5eafb01dca12",30,"Female","Basic","4.39",52,"North America","TV","8.99",1,"Credit Card",3,"0.08","Drama"
"47787f39-8e7e-44fb-b179-442e3735f82f",58,"Other","Standard","0.37",60,"Europe","Tablet","13.99",1,"Debit Card",5,"0.01","Documentary"
"9f3553ad-d5b2-4d08-85f8-1560403a619d",29,"Male","Premium","0.69",41,"Oceania","Tablet","17.99",1,"Debit Card",5,"0.02","Action"
"435ccceb-38f8-40a8-86eb-7629bd3d9c54",56,"Male","Basic","3.26",20,"North America","Laptop","8.99",1,"PayPal",3,"0.16","Comedy"
"9927198c-86e3-4f28-a6ce-397acc4caf69",26,"Other","Standard","4.31",13,"South America","Mobile","13.99",1,"Debit Card",1,"0.31","Comedy"
"5387eb2d-2e8e-47aa-a12f-9202951e5f69",69,"Male","Basic","1.13",24,"Africa","Tablet","8.99",1,"Credit Card",3,"0.05","Romance"
"3080b07c-545a-4370-9485-b288de08764f",24,"Female","Standard","1.68",45,"Asia","Mobile","13.99",1,"Credit Card",3,"0.04","Comedy"
"c0874a78-dcb0-4a64-b41d-1995f7c54cab",48,"Other","Standard","3.22",33,"Asia","Desktop","13.99",1,"PayPal",1,"0.09","Comedy"
"d87c00e4-e192-46ea-a7cf-353a90d06715",35,"Female","Premium","1.84",30,"Asia","Desktop","17.99",1,"Crypto",3,"0.06","Horror"
"c8a454e7-9cfd-41de-a06e-f0251becf007",30,"Female","Premium","3.63",35,"Europe","Desktop","17.99",1,"PayPal",3,"0.1","Drama"
"f933c9ef-6e58-4e70-b20d-e7d40e7c0ea2",39,"Female","Standard","1.72",24,"Asia","Tablet","13.99",1,"Gift Card",5,"0.07","Drama"
"14505c8a-5d16-4808-8a62-75fcdfbb28d1",28,"Other","Premium","0.68",53,"North America","Laptop","17.99",1,"Crypto",1,"0.01","Comedy"
"a20bd2c0-01c9-46f2-883e-addc3a0b0ab3",50,"Male","Standard","1.96",60,"Oceania","Laptop","13.99",1,"Crypto",2,"0.03","Horror"
"df6931fb-0022-4c8a-a665-d7a6fa7e896d",46,"Female","Premium","0.5",51,"South America","Tablet","17.99",1,"Debit Card",4,"0.01","Comedy"
"4accb3d6-cb3e-4912-955e-5c7ab5b2f60a",57,"Female","Basic","0.71",42,"North America","TV","8.99",1,"Debit Card",4,"0.02","Sci-Fi"
"ee1c6064-32f6-488d-b0c5-e7ff7fc46d64",37,"Other","Premium","1.32",47,"North America","Desktop","17.99",1,"PayPal",3,"0.03","Drama"
"37d89df6-e945-4365-b6bf-f153ff42dba6",39,"Male","Basic","0.21",39,"South America","Laptop","8.99",1,"PayPal",3,"0.01","Action"
"0b23f53c-b88a-4f84-9ad7-a5c6c58468c1",63,"Female","Standard","3.86",14,"Europe","Mobile","13.99",1,"Crypto",5,"0.26","Documentary"
"a07f537a-651f-4bfd-894c-91d437fe5a2f",20,"Male","Premium","2.04",52,"Africa","Laptop","17.99",1,"Debit Card",5,"0.04","Action"
"005bfa8f-2b5b-4b77-8285-3bf38fc632da",24,"Female","Premium","0.98",46,"Europe","Laptop","17.99",1,"Debit Card",4,"0.02","Romance"
"acccbbd5-848f-4151-a9e8-33e653d4e494",46,"Other","Standard","4",42,"Asia","Laptop","13.99",1,"Credit Card",3,"0.09","Comedy"
"86222aa8-5671-4c15-b626-a0b47e66afcf",30,"Male","Premium","2.19",24,"Asia","Laptop","17.99",1,"Gift Card",5,"0.09","Romance"
"fd0ef1ea-371a-4e71-8fb7-c9a05f7ccd03",41,"Other","Premium","0.87",33,"South America","Tablet","17.99",1,"PayPal",4,"0.03","Documentary"
"3fede56d-0d7a-4aa2-93b7-acc1341f620b",41,"Female","Premium","0.43",60,"Europe","Laptop","17.99",1,"Debit Card",3,"0.01","Action"
"fb35081c-372b-46f2-afb1-a239c1ca535b",65,"Other","Standard","1.64",15,"South America","Tablet","13.99",1,"Crypto",2,"0.1","Horror"
"0090f79e-a776-489a-9112-5f71e7870f94",53,"Female","Standard","0.89",42,"Europe","TV","13.99",1,"Credit Card",3,"0.02","Romance"
"cfe10e0f-1aac-495b-b869-4af2359dbb3a",21,"Other","Standard","3.18",41,"Europe","Laptop","13.99",1,"PayPal",1,"0.08","Documentary"
"3fa23200-518c-4593-983c-1114bf8ee2e7",63,"Other","Standard","3.13",45,"North America","Laptop","13.99",1,"Gift Card",2,"0.07","Sci-Fi"
"99700d41-55b7-4d78-acd3-86a1060d880c",53,"Female","Basic","0.19",25,"North America","Laptop","8.99",1,"PayPal",4,"0.01","Romance"
"14032ec1-bd28-4b6e-8baf-e87a673489b1",60,"Male","Basic","4.37",59,"North America","Laptop","8.99",1,"Crypto",2,"0.07","Sci-Fi"
"bb31bd8f-7d63-4280-ada1-f1e832fcfdd6",61,"Male","Standard","2.15",33,"South America","Mobile","13.99",1,"Crypto",1,"0.06","Sci-Fi"
"eaafa153-5c55-4d3b-897c-ef6198ece521",52,"Female","Premium","2.05",24,"Africa","Mobile","17.99",1,"Gift Card",2,"0.08","Romance"
"2e409def-802a-4a41-9972-8c8864802af3",38,"Other","Basic","4.26",42,"Europe","Mobile","8.99",1,"Gift Card",5,"0.1","Action"
"f234490c-9b75-4956-9efa-ed1c14b00599",26,"Female","Basic","2.58",16,"Asia","Desktop","8.99",1,"Credit Card",5,"0.15","Horror"
"58bf1357-6164-4e5f-a325-69d1bbd93289",22,"Other","Premium","0.76",52,"South America","TV","17.99",1,"Credit Card",1,"0.01","Comedy"
"919cd49b-f1e4-4deb-82e8-ed7db297d9b8",61,"Female","Basic","4.18",47,"South America","Laptop","8.99",1,"Debit Card",2,"0.09","Drama"
"2f4b3f98-c2e9-49e2-bc44-5bfd637d4dec",30,"Female","Basic","2.56",32,"Oceania","Tablet","8.99",1,"Crypto",1,"0.08","Horror"
"2f38faa5-6695-40e3-892a-ecd94ff19800",24,"Other","Premium","2.43",32,"Oceania","TV","17.99",1,"Debit Card",2,"0.07","Documentary"
"5c4d8663-35c7-4f51-a930-5b1a7059a8b0",43,"Other","Basic","4.07",19,"Asia","Desktop","8.99",1,"Debit Card",3,"0.2","Horror"
"1934ae7e-6f01-40d2-a15c-ee3db2650f99",64,"Female","Basic","0.65",43,"Asia","Laptop","8.99",1,"PayPal",3,"0.01","Drama"
"3d36ed49-a4f4-4fb2-80ea-f90f048bc0e1",35,"Female","Standard","2.42",59,"Europe","Laptop","13.99",1,"PayPal",3,"0.04","Drama"
"e5ba5dd3-a246-4526-9616-662dd7188e7c",68,"Female","Standard","0.22",51,"Asia","Desktop","13.99",1,"Credit Card",1,"0","Sci-Fi"
"0210bc7e-5a01-4a6b-b3c1-8c1a332ab7f6",65,"Female","Standard","2.26",60,"South America","Mobile","13.99",1,"Credit Card",2,"0.04","Horror"
"520074a5-0028-44e4-b17a-199d74134190",34,"Female","Standard","1.28",57,"Africa","Tablet","13.99",1,"Crypto",4,"0.02","Romance"
"2f55007a-9682-4109-8431-2fa060e85673",18,"Female","Standard","0.25",37,"Africa","Laptop","13.99",1,"Debit Card",5,"0.01","Sci-Fi"
"17874397-5431-4e69-9bf9-19d705faab2e",19,"Male","Basic","4.46",50,"Africa","Desktop","8.99",1,"Credit Card",3,"0.09","Documentary"
"d3975aa1-9bf5-45a5-9375-ff6ced50de42",32,"Other","Premium","4.24",14,"Africa","TV","17.99",1,"Gift Card",2,"0.28","Drama"
"ab5b6ce1-4472-4987-b7ca-dd71334f9592",39,"Other","Premium","1.12",27,"North America","Mobile","17.99",1,"Gift Card",5,"0.04","Sci-Fi"
"aeb6a179-a31d-4430-9d79-388dbd8b552f",66,"Male","Basic","2.18",15,"South America","Laptop","8.99",1,"Debit Card",5,"0.14","Horror"
"b88a132f-9afd-4eb8-9e78-2d359cc78a22",26,"Male","Basic","4.27",36,"Oceania","Laptop","8.99",1,"PayPal",3,"0.12","Action"
"70877fd0-301a-4021-9bca-539c1833ae4d",18,"Male","Premium","0.72",47,"Oceania","TV","17.99",1,"Crypto",3,"0.01","Documentary"
"0e9c2a39-12f4-4bf6-be86-deaccd099fec",25,"Female","Basic","4.02",48,"North America","Desktop","8.99",1,"Credit Card",4,"0.08","Sci-Fi"
"1bc58c87-ff12-4ead-995a-c2c35062e450",32,"Female","Standard","4.69",48,"South America","Laptop","13.99",1,"Credit Card",4,"0.1","Sci-Fi"
"8728e75d-5ce9-4a44-b6ab-f53ffaacf6c5",23,"Female","Premium","3",59,"South America","Desktop","17.99",1,"Crypto",5,"0.05","Sci-Fi"
"b1b17c62-0907-4594-8477-b6d9a1de203c",61,"Female","Basic","4.48",28,"North America","Laptop","8.99",1,"Gift Card",5,"0.15","Action"
"7987069d-efaa-4d6b-bf85-de78408157c5",67,"Other","Basic","4.31",37,"Africa","Laptop","8.99",1,"Debit Card",5,"0.11","Sci-Fi"
"c7ef45c3-a8d7-4952-bf06-66e39f308471",30,"Male","Basic","1.3",56,"Africa","TV","8.99",1,"Credit Card",1,"0.02","Documentary"
"a1419778-cfb0-47d8-8e7a-bc5d093195d2",31,"Other","Standard","4.11",33,"North America","TV","13.99",1,"Crypto",5,"0.12","Drama"
"4933b25d-6722-45b2-b706-e08605c11066",38,"Female","Premium","3.26",36,"Africa","Tablet","17.99",1,"Gift Card",1,"0.09","Documentary"
"b4af5cfb-b811-4ec6-9b0e-b8fbf7de35b5",40,"Other","Standard","0.65",16,"Asia","Tablet","13.99",1,"Gift Card",5,"0.04","Horror"
"7f00af18-e9a7-464e-a6b5-b9b10a54b27d",52,"Female","Premium","2.69",54,"South America","Mobile","17.99",1,"Crypto",3,"0.05","Sci-Fi"
"1a7ac656-bafb-4e6a-a5ac-ae0416f3dbe1",33,"Female","Basic","1.96",18,"Europe","Tablet","8.99",1,"Debit Card",2,"0.1","Action"
"6034d060-391f-4f38-9ff7-870fb4d6c241",24,"Other","Basic","1.97",39,"Oceania","Mobile","8.99",1,"Credit Card",3,"0.05","Horror"
"f0b6c5bd-f49e-4cd3-90f5-29b4b00a8ab3",25,"Female","Standard","0.09",40,"North America","TV","13.99",1,"Credit Card",1,"0","Horror"
"cf036ddf-1a7e-4a72-b1ea-55b11a87b482",67,"Other","Premium","1.54",27,"Asia","Desktop","17.99",1,"Crypto",2,"0.06","Horror"
"d4fa918c-1bfb-4a9f-ab36-2179e743db0b",39,"Female","Premium","4.25",21,"South America","Laptop","17.99",1,"PayPal",3,"0.19","Sci-Fi"
"2c906f73-b731-418e-8097-95c0f874c3eb",62,"Female","Premium","1.26",34,"Africa","TV","17.99",1,"Credit Card",2,"0.04","Documentary"
"6843cc5d-4c0d-4a4f-a479-05001622c9bb",41,"Female","Standard","1.21",20,"South America","Tablet","13.99",1,"Gift Card",5,"0.06","Sci-Fi"
"da959d35-24c6-46e5-b52b-a2908e645ed7",68,"Other","Basic","0.12",26,"South America","TV","8.99",1,"Crypto",2,"0","Documentary"
"fcf7205d-ed92-45a1-a608-75f6a70e5ed7",31,"Other","Premium","0.62",39,"Europe","Tablet","17.99",1,"Gift Card",2,"0.02","Action"
"f2b16c7f-4760-4f1e-a4b2-b5e50e67fb27",26,"Other","Basic","0.94",30,"Europe","Desktop","8.99",1,"Credit Card",4,"0.03","Drama"
"6e160b44-363a-4d57-bab6-5b22e979e887",56,"Female","Basic","0.4",38,"Oceania","Mobile","8.99",1,"Debit Card",5,"0.01","Action"
"efd974fa-1dce-41ff-9d11-0d2f181559a0",66,"Male","Standard","0.8",32,"Oceania","TV","13.99",1,"Debit Card",1,"0.02","Drama"
"140050f4-0857-4a05-b012-34001d8114a6",24,"Female","Basic","1.42",40,"Oceania","Mobile","8.99",1,"Debit Card",4,"0.03","Romance"
"fae18ffd-0f18-453b-9a08-6af102c029fa",24,"Male","Basic","0.9",40,"Europe","Laptop","8.99",1,"Gift Card",5,"0.02","Documentary"
"37df711b-35ee-4ed8-83d2-922c80ffa1a1",64,"Male","Standard","1.42",42,"Oceania","Laptop","13.99",1,"PayPal",3,"0.03","Horror"
"73133473-9657-49c2-b4f8-77b2380ca309",32,"Other","Premium","4.69",12,"Asia","Mobile","17.99",1,"Credit Card",3,"0.36","Documentary"
"e19f60cc-7e74-458f-9e37-12511d3a3506",67,"Female","Premium","0.61",12,"Oceania","Tablet","17.99",1,"Crypto",3,"0.05","Documentary"
"fefecab1-579c-48fa-8803-253dfbdf42d5",34,"Male","Standard","2.89",36,"North America","TV","13.99",1,"Debit Card",3,"0.08","Sci-Fi"
